date,company,price
2016-06-29,FB,114.16000366210938
2016-06-29,TWTR,16.829999923706055
2016-06-29,ETSY,9.40999984741211
2016-06-30,FB,114.27999877929688
2016-06-30,TWTR,16.90999984741211
2016-06-30,ETSY,9.59000015258789
2016-07-01,FB,114.19000244140624
2016-07-01,TWTR,17.280000686645508
2016-07-01,ETSY,9.65999984741211
2016-07-05,FB,114.1999969482422
2016-07-05,TWTR,17.139999389648438
2016-07-05,ETSY,9.460000038146973
2016-07-06,FB,116.6999969482422
2016-07-06,TWTR,17.200000762939453
2016-07-06,ETSY,9.199999809265137
2016-07-07,FB,115.8499984741211
2016-07-07,TWTR,17.3700008392334
2016-07-07,ETSY,9.210000038146973
2016-07-08,FB,117.23999786376952
2016-07-08,TWTR,18.07999992370605
2016-07-08,ETSY,9.600000381469728
2016-07-11,FB,117.87000274658205
2016-07-11,TWTR,17.709999084472656
2016-07-11,ETSY,9.710000038146973
2016-07-12,FB,117.93000030517578
2016-07-12,TWTR,18.100000381469727
2016-07-12,ETSY,10.199999809265137
2016-07-13,FB,116.77999877929688
2016-07-13,TWTR,17.739999771118164
2016-07-13,ETSY,10.15999984741211
2016-07-14,FB,117.29000091552734
2016-07-14,TWTR,17.959999084472656
2016-07-14,ETSY,10.140000343322754
2016-07-15,FB,116.86000061035156
2016-07-15,TWTR,18.07999992370605
2016-07-15,ETSY,9.989999771118164
2016-07-18,FB,119.37000274658205
2016-07-18,TWTR,18.649999618530277
2016-07-18,ETSY,9.880000114440918
2016-07-19,FB,120.61000061035156
2016-07-19,TWTR,18.32999992370605
2016-07-19,ETSY,9.829999923706056
2016-07-20,FB,121.91999816894533
2016-07-20,TWTR,18.559999465942383
2016-07-20,ETSY,9.989999771118164
2016-07-21,FB,120.61000061035156
2016-07-21,TWTR,18.38999938964844
2016-07-21,ETSY,9.829999923706056
2016-07-22,FB,121.0
2016-07-22,TWTR,18.3700008392334
2016-07-22,ETSY,9.81999969482422
2016-07-25,FB,121.62999725341795
2016-07-25,TWTR,18.649999618530277
2016-07-25,ETSY,9.880000114440918
2016-07-26,FB,121.22000122070312
2016-07-26,TWTR,18.450000762939453
2016-07-26,ETSY,9.859999656677246
2016-07-27,FB,123.33999633789062
2016-07-27,TWTR,15.770000457763672
2016-07-27,ETSY,9.81999969482422
2016-07-28,FB,125.0
2016-07-28,TWTR,16.309999465942383
2016-07-28,ETSY,10.109999656677246
2016-07-29,FB,123.94000244140624
2016-07-29,TWTR,16.639999389648438
2016-07-29,ETSY,10.0600004196167
2016-08-01,FB,124.30999755859376
2016-08-01,TWTR,16.639999389648438
2016-08-01,ETSY,11.859999656677246
2016-08-02,FB,123.08999633789062
2016-08-02,TWTR,16.420000076293945
2016-08-02,ETSY,12.710000038146973
2016-08-03,FB,122.51000213623048
2016-08-03,TWTR,17.610000610351562
2016-08-03,ETSY,13.84000015258789
2016-08-04,FB,124.36000061035156
2016-08-04,TWTR,18.1299991607666
2016-08-04,ETSY,14.06999969482422
2016-08-05,FB,125.1500015258789
2016-08-05,TWTR,18.26000022888184
2016-08-05,ETSY,13.770000457763672
2016-08-08,FB,125.26000213623048
2016-08-08,TWTR,18.200000762939453
2016-08-08,ETSY,13.6899995803833
2016-08-09,FB,125.05999755859376
2016-08-09,TWTR,18.68000030517578
2016-08-09,ETSY,13.760000228881836
2016-08-10,FB,124.87999725341795
2016-08-10,TWTR,19.040000915527344
2016-08-10,ETSY,13.779999732971191
2016-08-11,FB,124.9000015258789
2016-08-11,TWTR,19.780000686645508
2016-08-11,ETSY,14.5
2016-08-12,FB,124.87999725341795
2016-08-12,TWTR,19.540000915527344
2016-08-12,ETSY,14.449999809265137
2016-08-15,FB,123.9000015258789
2016-08-15,TWTR,20.86000061035156
2016-08-15,ETSY,14.489999771118164
2016-08-16,FB,123.3000030517578
2016-08-16,TWTR,20.399999618530277
2016-08-16,ETSY,14.260000228881836
2016-08-17,FB,124.37000274658205
2016-08-17,TWTR,20.170000076293945
2016-08-17,ETSY,13.979999542236328
2016-08-18,FB,123.91000366210938
2016-08-18,TWTR,19.0
2016-08-18,ETSY,14.1899995803833
2016-08-19,FB,123.55999755859376
2016-08-19,TWTR,18.979999542236328
2016-08-19,ETSY,14.06999969482422
2016-08-22,FB,124.1500015258789
2016-08-22,TWTR,18.549999237060547
2016-08-22,ETSY,13.989999771118164
2016-08-23,FB,124.37000274658205
2016-08-23,TWTR,18.690000534057617
2016-08-23,ETSY,13.979999542236328
2016-08-24,FB,123.4800033569336
2016-08-24,TWTR,18.25
2016-08-24,ETSY,13.670000076293944
2016-08-25,FB,123.88999938964844
2016-08-25,TWTR,18.31999969482422
2016-08-25,ETSY,13.550000190734863
2016-08-26,FB,124.95999908447266
2016-08-26,TWTR,18.299999237060547
2016-08-26,ETSY,13.420000076293944
2016-08-29,FB,126.54000091552734
2016-08-29,TWTR,18.46999931335449
2016-08-29,ETSY,13.529999732971191
2016-08-30,FB,125.83999633789062
2016-08-30,TWTR,18.3799991607666
2016-08-30,ETSY,13.470000267028809
2016-08-31,FB,126.12000274658205
2016-08-31,TWTR,19.209999084472656
2016-08-31,ETSY,13.460000038146973
2016-09-01,FB,126.16999816894533
2016-09-01,TWTR,19.5
2016-09-01,ETSY,13.779999732971191
2016-09-02,FB,126.51000213623048
2016-09-02,TWTR,19.549999237060547
2016-09-02,ETSY,13.869999885559082
2016-09-06,FB,129.72999572753906
2016-09-06,TWTR,19.93000030517578
2016-09-06,ETSY,14.1899995803833
2016-09-07,FB,131.0500030517578
2016-09-07,TWTR,19.8700008392334
2016-09-07,ETSY,14.359999656677246
2016-09-08,FB,130.27000427246094
2016-09-08,TWTR,18.700000762939453
2016-09-08,ETSY,14.270000457763672
2016-09-09,FB,127.0999984741211
2016-09-09,TWTR,18.11000061035156
2016-09-09,ETSY,13.640000343322754
2016-09-12,FB,128.69000244140625
2016-09-12,TWTR,18.149999618530277
2016-09-12,ETSY,13.869999885559082
2016-09-13,FB,127.20999908447266
2016-09-13,TWTR,17.760000228881836
2016-09-13,ETSY,13.68000030517578
2016-09-14,FB,127.7699966430664
2016-09-14,TWTR,18.07999992370605
2016-09-14,ETSY,13.6899995803833
2016-09-15,FB,128.35000610351562
2016-09-15,TWTR,18.299999237060547
2016-09-15,ETSY,13.630000114440918
2016-09-16,FB,129.07000732421875
2016-09-16,TWTR,19.11000061035156
2016-09-16,ETSY,13.56999969482422
2016-09-19,FB,128.64999389648438
2016-09-19,TWTR,18.36000061035156
2016-09-19,ETSY,13.359999656677246
2016-09-20,FB,128.63999938964844
2016-09-20,TWTR,18.38999938964844
2016-09-20,ETSY,13.510000228881836
2016-09-21,FB,129.94000244140625
2016-09-21,TWTR,18.489999771118164
2016-09-21,ETSY,14.539999961853027
2016-09-22,FB,130.0800018310547
2016-09-22,TWTR,18.6299991607666
2016-09-22,ETSY,14.81999969482422
2016-09-23,FB,127.95999908447266
2016-09-23,TWTR,22.6200008392334
2016-09-23,ETSY,15.21500015258789
2016-09-26,FB,127.30999755859376
2016-09-26,TWTR,23.3700008392334
2016-09-26,ETSY,14.81999969482422
2016-09-27,FB,128.69000244140625
2016-09-27,TWTR,23.71999931335449
2016-09-27,ETSY,14.699999809265137
2016-09-28,FB,129.22999572753906
2016-09-28,TWTR,22.959999084472656
2016-09-28,ETSY,14.760000228881836
2016-09-29,FB,128.08999633789062
2016-09-29,TWTR,23.01000022888184
2016-09-29,ETSY,14.43000030517578
2016-09-30,FB,128.27000427246094
2016-09-30,TWTR,23.049999237060547
2016-09-30,ETSY,14.279999732971191
2016-10-03,FB,128.77000427246094
2016-10-03,TWTR,24.0
2016-10-03,ETSY,14.720000267028809
2016-10-04,FB,128.19000244140625
2016-10-04,TWTR,23.520000457763672
2016-10-04,ETSY,15.369999885559082
2016-10-05,FB,128.47000122070312
2016-10-05,TWTR,24.8700008392334
2016-10-05,ETSY,15.350000381469728
2016-10-06,FB,128.74000549316406
2016-10-06,TWTR,19.8700008392334
2016-10-06,ETSY,15.130000114440918
2016-10-07,FB,128.99000549316406
2016-10-07,TWTR,19.850000381469727
2016-10-07,ETSY,15.479999542236328
2016-10-10,FB,130.24000549316406
2016-10-10,TWTR,17.559999465942383
2016-10-10,ETSY,15.8100004196167
2016-10-11,FB,128.8800048828125
2016-10-11,TWTR,18.0
2016-10-11,ETSY,15.270000457763672
2016-10-12,FB,129.0500030517578
2016-10-12,TWTR,18.049999237060547
2016-10-12,ETSY,15.109999656677246
2016-10-13,FB,127.81999969482422
2016-10-13,TWTR,17.790000915527344
2016-10-13,ETSY,14.81999969482422
2016-10-14,FB,127.87999725341795
2016-10-14,TWTR,16.8799991607666
2016-10-14,ETSY,14.479999542236328
2016-10-17,FB,127.54000091552734
2016-10-17,TWTR,16.729999542236328
2016-10-17,ETSY,14.369999885559082
2016-10-18,FB,128.57000732421875
2016-10-18,TWTR,16.829999923706055
2016-10-18,ETSY,14.390000343322754
2016-10-19,FB,130.11000061035156
2016-10-19,TWTR,17.06999969482422
2016-10-19,ETSY,14.479999542236328
2016-10-20,FB,130.0
2016-10-20,TWTR,16.899999618530273
2016-10-20,ETSY,14.3100004196167
2016-10-21,FB,132.07000732421875
2016-10-21,TWTR,18.09000015258789
2016-10-21,ETSY,14.229999542236328
2016-10-24,FB,133.27999877929688
2016-10-24,TWTR,18.030000686645508
2016-10-24,ETSY,14.100000381469728
2016-10-25,FB,132.2899932861328
2016-10-25,TWTR,17.260000228881836
2016-10-25,ETSY,13.550000190734863
2016-10-26,FB,131.0399932861328
2016-10-26,TWTR,17.290000915527344
2016-10-26,ETSY,13.130000114440918
2016-10-27,FB,129.69000244140625
2016-10-27,TWTR,17.399999618530273
2016-10-27,ETSY,12.829999923706056
2016-10-28,FB,131.2899932861328
2016-10-28,TWTR,17.65999984741211
2016-10-28,ETSY,12.43000030517578
2016-10-31,FB,130.99000549316406
2016-10-31,TWTR,17.950000762939453
2016-10-31,ETSY,12.979999542236328
2016-11-01,FB,129.5
2016-11-01,TWTR,17.489999771118164
2016-11-01,ETSY,12.949999809265137
2016-11-02,FB,127.16999816894533
2016-11-02,TWTR,17.610000610351562
2016-11-02,ETSY,11.270000457763672
2016-11-03,FB,120.0
2016-11-03,TWTR,17.579999923706055
2016-11-03,ETSY,11.09000015258789
2016-11-04,FB,120.75
2016-11-04,TWTR,18.020000457763672
2016-11-04,ETSY,11.449999809265137
2016-11-07,FB,122.1500015258789
2016-11-07,TWTR,18.40999984741211
2016-11-07,ETSY,11.770000457763672
2016-11-08,FB,124.22000122070312
2016-11-08,TWTR,18.3799991607666
2016-11-08,ETSY,11.520000457763672
2016-11-09,FB,123.18000030517578
2016-11-09,TWTR,19.1299991607666
2016-11-09,ETSY,11.369999885559082
2016-11-10,FB,120.8000030517578
2016-11-10,TWTR,18.3700008392334
2016-11-10,ETSY,11.479999542236328
2016-11-11,FB,119.0199966430664
2016-11-11,TWTR,18.549999237060547
2016-11-11,ETSY,11.720000267028809
2016-11-14,FB,115.08000183105467
2016-11-14,TWTR,19.13999938964844
2016-11-14,ETSY,11.670000076293944
2016-11-15,FB,117.1999969482422
2016-11-15,TWTR,18.979999542236328
2016-11-15,ETSY,12.050000190734863
2016-11-16,FB,116.33999633789062
2016-11-16,TWTR,18.6299991607666
2016-11-16,ETSY,12.0
2016-11-17,FB,117.79000091552734
2016-11-17,TWTR,18.549999237060547
2016-11-17,ETSY,12.460000038146973
2016-11-18,FB,117.0199966430664
2016-11-18,TWTR,18.729999542236328
2016-11-18,ETSY,12.59000015258789
2016-11-21,FB,121.7699966430664
2016-11-21,TWTR,18.600000381469727
2016-11-21,ETSY,12.9399995803833
2016-11-22,FB,121.47000122070312
2016-11-22,TWTR,18.6299991607666
2016-11-22,ETSY,13.100000381469728
2016-11-23,FB,120.83999633789062
2016-11-23,TWTR,18.21999931335449
2016-11-23,ETSY,13.119999885559082
2016-11-25,FB,120.37999725341795
2016-11-25,TWTR,18.059999465942383
2016-11-25,ETSY,13.09000015258789
2016-11-28,FB,120.41000366210938
2016-11-28,TWTR,18.299999237060547
2016-11-28,ETSY,12.84000015258789
2016-11-29,FB,120.87000274658205
2016-11-29,TWTR,18.190000534057617
2016-11-29,ETSY,12.729999542236328
2016-11-30,FB,118.41999816894533
2016-11-30,TWTR,18.489999771118164
2016-11-30,ETSY,12.399999618530272
2016-12-01,FB,115.0999984741211
2016-12-01,TWTR,18.030000686645508
2016-12-01,ETSY,11.93000030517578
2016-12-02,FB,115.4000015258789
2016-12-02,TWTR,17.93000030517578
2016-12-02,ETSY,11.829999923706056
2016-12-05,FB,117.43000030517578
2016-12-05,TWTR,18.229999542236328
2016-12-05,ETSY,12.09000015258789
2016-12-06,FB,117.30999755859376
2016-12-06,TWTR,18.229999542236328
2016-12-06,ETSY,12.359999656677246
2016-12-07,FB,117.9499969482422
2016-12-07,TWTR,19.479999542236328
2016-12-07,ETSY,12.600000381469728
2016-12-08,FB,118.91000366210938
2016-12-08,TWTR,19.63999938964844
2016-12-08,ETSY,12.56999969482422
2016-12-09,FB,119.68000030517578
2016-12-09,TWTR,19.649999618530277
2016-12-09,ETSY,12.369999885559082
2016-12-12,FB,117.7699966430664
2016-12-12,TWTR,18.93000030517578
2016-12-12,ETSY,12.18000030517578
2016-12-13,FB,120.30999755859376
2016-12-13,TWTR,19.3700008392334
2016-12-13,ETSY,12.239999771118164
2016-12-14,FB,120.20999908447266
2016-12-14,TWTR,18.93000030517578
2016-12-14,ETSY,11.84000015258789
2016-12-15,FB,120.56999969482422
2016-12-15,TWTR,18.790000915527344
2016-12-15,ETSY,12.550000190734863
2016-12-16,FB,119.87000274658205
2016-12-16,TWTR,18.6299991607666
2016-12-16,ETSY,12.779999732971191
2016-12-19,FB,119.23999786376952
2016-12-19,TWTR,18.239999771118164
2016-12-19,ETSY,12.920000076293944
2016-12-20,FB,119.08999633789062
2016-12-20,TWTR,17.920000076293945
2016-12-20,ETSY,12.779999732971191
2016-12-21,FB,119.04000091552734
2016-12-21,TWTR,17.079999923706055
2016-12-21,ETSY,12.670000076293944
2016-12-22,FB,117.4000015258789
2016-12-22,TWTR,16.40999984741211
2016-12-22,ETSY,11.9399995803833
2016-12-23,FB,117.2699966430664
2016-12-23,TWTR,16.5
2016-12-23,ETSY,11.979999542236328
2016-12-27,FB,118.01000213623048
2016-12-27,TWTR,16.610000610351562
2016-12-27,ETSY,12.18000030517578
2016-12-28,FB,116.91999816894533
2016-12-28,TWTR,16.389999389648438
2016-12-28,ETSY,11.869999885559082
2016-12-29,FB,116.3499984741211
2016-12-29,TWTR,16.389999389648438
2016-12-29,ETSY,11.760000228881836
2016-12-30,FB,115.0500030517578
2016-12-30,TWTR,16.299999237060547
2016-12-30,ETSY,11.779999732971191
2017-01-03,FB,116.86000061035156
2017-01-03,TWTR,16.440000534057617
2017-01-03,ETSY,11.880000114440918
2017-01-04,FB,118.69000244140624
2017-01-04,TWTR,16.860000610351562
2017-01-04,ETSY,11.970000267028809
2017-01-05,FB,120.66999816894533
2017-01-05,TWTR,17.09000015258789
2017-01-05,ETSY,12.399999618530272
2017-01-06,FB,123.41000366210938
2017-01-06,TWTR,17.170000076293945
2017-01-06,ETSY,13.079999923706056
2017-01-09,FB,124.9000015258789
2017-01-09,TWTR,17.5
2017-01-09,ETSY,12.350000381469728
2017-01-10,FB,124.3499984741211
2017-01-10,TWTR,17.3700008392334
2017-01-10,ETSY,12.770000457763672
2017-01-11,FB,126.08999633789062
2017-01-11,TWTR,17.299999237060547
2017-01-11,ETSY,12.729999542236328
2017-01-12,FB,126.62000274658205
2017-01-12,TWTR,17.3799991607666
2017-01-12,ETSY,12.470000267028809
2017-01-13,FB,128.33999633789062
2017-01-13,TWTR,17.25
2017-01-13,ETSY,12.520000457763672
2017-01-17,FB,127.87000274658205
2017-01-17,TWTR,16.959999084472656
2017-01-17,ETSY,12.770000457763672
2017-01-18,FB,127.91999816894533
2017-01-18,TWTR,17.110000610351562
2017-01-18,ETSY,12.899999618530272
2017-01-19,FB,127.5500030517578
2017-01-19,TWTR,16.790000915527344
2017-01-19,ETSY,12.600000381469728
2017-01-20,FB,127.04000091552734
2017-01-20,TWTR,16.579999923706055
2017-01-20,ETSY,12.40999984741211
2017-01-23,FB,128.92999267578125
2017-01-23,TWTR,16.610000610351562
2017-01-23,ETSY,12.649999618530272
2017-01-24,FB,129.3699951171875
2017-01-24,TWTR,16.520000457763672
2017-01-24,ETSY,12.970000267028809
2017-01-25,FB,131.47999572753906
2017-01-25,TWTR,16.729999542236328
2017-01-25,ETSY,12.81999969482422
2017-01-26,FB,132.77999877929688
2017-01-26,TWTR,16.809999465942383
2017-01-26,ETSY,13.0
2017-01-27,FB,132.17999267578125
2017-01-27,TWTR,16.56999969482422
2017-01-27,ETSY,12.93000030517578
2017-01-30,FB,130.97999572753906
2017-01-30,TWTR,16.940000534057617
2017-01-30,ETSY,12.75
2017-01-31,FB,130.32000732421875
2017-01-31,TWTR,17.6200008392334
2017-01-31,ETSY,12.609999656677246
2017-02-01,FB,133.22999572753906
2017-02-01,TWTR,17.239999771118164
2017-02-01,ETSY,12.460000038146973
2017-02-02,FB,130.83999633789062
2017-02-02,TWTR,17.780000686645508
2017-02-02,ETSY,12.699999809265137
2017-02-03,FB,130.97999572753906
2017-02-03,TWTR,17.610000610351562
2017-02-03,ETSY,12.640000343322754
2017-02-06,FB,132.05999755859375
2017-02-06,TWTR,17.93000030517578
2017-02-06,ETSY,12.34000015258789
2017-02-07,FB,131.83999633789062
2017-02-07,TWTR,18.26000022888184
2017-02-07,ETSY,12.43000030517578
2017-02-08,FB,134.1999969482422
2017-02-08,TWTR,18.71999931335449
2017-02-08,ETSY,12.5
2017-02-09,FB,134.13999938964844
2017-02-09,TWTR,16.40999984741211
2017-02-09,ETSY,12.5
2017-02-10,FB,134.19000244140625
2017-02-10,TWTR,15.579999923706056
2017-02-10,ETSY,12.84000015258789
2017-02-13,FB,134.0500030517578
2017-02-13,TWTR,15.8100004196167
2017-02-13,ETSY,12.760000228881836
2017-02-14,FB,133.85000610351562
2017-02-14,TWTR,16.520000457763672
2017-02-14,ETSY,12.859999656677246
2017-02-15,FB,133.44000244140625
2017-02-15,TWTR,16.739999771118164
2017-02-15,ETSY,13.329999923706056
2017-02-16,FB,133.83999633789062
2017-02-16,TWTR,16.350000381469727
2017-02-16,ETSY,12.920000076293944
2017-02-17,FB,133.52999877929688
2017-02-17,TWTR,16.6200008392334
2017-02-17,ETSY,12.899999618530272
2017-02-21,FB,133.72000122070312
2017-02-21,TWTR,16.420000076293945
2017-02-21,ETSY,13.010000228881836
2017-02-22,FB,136.1199951171875
2017-02-22,TWTR,16.079999923706055
2017-02-22,ETSY,12.899999618530272
2017-02-23,FB,135.36000061035156
2017-02-23,TWTR,16.030000686645508
2017-02-23,ETSY,12.510000228881836
2017-02-24,FB,135.44000244140625
2017-02-24,TWTR,15.979999542236328
2017-02-24,ETSY,12.720000267028809
2017-02-27,FB,136.41000366210938
2017-02-27,TWTR,16.059999465942383
2017-02-27,ETSY,12.789999961853027
2017-02-28,FB,135.5399932861328
2017-02-28,TWTR,15.770000457763672
2017-02-28,ETSY,12.119999885559082
2017-03-01,FB,137.4199981689453
2017-03-01,TWTR,15.789999961853027
2017-03-01,ETSY,10.6899995803833
2017-03-02,FB,136.75999450683594
2017-03-02,TWTR,15.789999961853027
2017-03-02,SNAP,24.479999542236328
2017-03-02,ETSY,10.65999984741211
2017-03-03,FB,137.1699981689453
2017-03-03,TWTR,15.75
2017-03-03,SNAP,27.09000015258789
2017-03-03,ETSY,10.1899995803833
2017-03-06,FB,137.4199981689453
2017-03-06,TWTR,15.5600004196167
2017-03-06,SNAP,23.770000457763672
2017-03-06,ETSY,10.140000343322754
2017-03-07,FB,137.3000030517578
2017-03-07,TWTR,15.18000030517578
2017-03-07,SNAP,21.440000534057617
2017-03-07,ETSY,9.8100004196167
2017-03-08,FB,137.72000122070312
2017-03-08,TWTR,15.239999771118164
2017-03-08,SNAP,22.809999465942383
2017-03-08,ETSY,9.5600004196167
2017-03-09,FB,138.24000549316406
2017-03-09,TWTR,15.220000267028809
2017-03-09,SNAP,22.709999084472656
2017-03-09,ETSY,9.640000343322754
2017-03-10,FB,138.7899932861328
2017-03-10,TWTR,15.119999885559082
2017-03-10,SNAP,22.06999969482422
2017-03-10,ETSY,9.720000267028809
2017-03-13,FB,139.60000610351562
2017-03-13,TWTR,15.210000038146973
2017-03-13,SNAP,21.09000015258789
2017-03-13,ETSY,10.050000190734863
2017-03-14,FB,139.32000732421875
2017-03-14,TWTR,15.31999969482422
2017-03-14,SNAP,20.57999992370605
2017-03-14,ETSY,10.039999961853027
2017-03-15,FB,139.72000122070312
2017-03-15,TWTR,15.029999732971191
2017-03-15,SNAP,20.770000457763672
2017-03-15,ETSY,10.229999542236328
2017-03-16,FB,139.99000549316406
2017-03-16,TWTR,15.1899995803833
2017-03-16,SNAP,19.88999938964844
2017-03-16,ETSY,10.380000114440918
2017-03-17,FB,139.83999633789062
2017-03-17,TWTR,15.079999923706056
2017-03-17,SNAP,19.540000915527344
2017-03-17,ETSY,10.369999885559082
2017-03-20,FB,139.94000244140625
2017-03-20,TWTR,15.09000015258789
2017-03-20,SNAP,19.93000030517578
2017-03-20,ETSY,10.270000457763672
2017-03-21,FB,138.50999450683594
2017-03-21,TWTR,14.539999961853027
2017-03-21,SNAP,20.3799991607666
2017-03-21,ETSY,9.989999771118164
2017-03-22,FB,139.58999633789062
2017-03-22,TWTR,14.979999542236328
2017-03-22,SNAP,21.81999969482422
2017-03-22,ETSY,10.039999961853027
2017-03-23,FB,139.52999877929688
2017-03-23,TWTR,14.93000030517578
2017-03-23,SNAP,23.1299991607666
2017-03-23,ETSY,9.890000343322754
2017-03-24,FB,140.33999633789062
2017-03-24,TWTR,15.140000343322754
2017-03-24,SNAP,22.739999771118164
2017-03-24,ETSY,9.880000114440918
2017-03-27,FB,140.32000732421875
2017-03-27,TWTR,14.989999771118164
2017-03-27,SNAP,23.82999992370605
2017-03-27,ETSY,10.149999618530272
2017-03-28,FB,141.75999450683594
2017-03-28,TWTR,14.9399995803833
2017-03-28,SNAP,22.209999084472656
2017-03-28,ETSY,10.109999656677246
2017-03-29,FB,142.64999389648438
2017-03-29,TWTR,15.039999961853027
2017-03-29,SNAP,22.549999237060547
2017-03-29,ETSY,10.350000381469728
2017-03-30,FB,142.41000366210938
2017-03-30,TWTR,14.920000076293944
2017-03-30,SNAP,22.229999542236328
2017-03-30,ETSY,10.399999618530272
2017-03-31,FB,142.0500030517578
2017-03-31,TWTR,14.949999809265137
2017-03-31,SNAP,22.530000686645508
2017-03-31,ETSY,10.630000114440918
2017-04-03,FB,142.27999877929688
2017-04-03,TWTR,14.84000015258789
2017-04-03,SNAP,22.350000381469727
2017-04-03,ETSY,10.630000114440918
2017-04-04,FB,141.72999572753906
2017-04-04,TWTR,14.6899995803833
2017-04-04,SNAP,22.13999938964844
2017-04-04,ETSY,10.699999809265137
2017-04-05,FB,141.85000610351562
2017-04-05,TWTR,14.529999732971191
2017-04-05,SNAP,20.700000762939453
2017-04-05,ETSY,10.59000015258789
2017-04-06,FB,141.1699981689453
2017-04-06,TWTR,14.390000343322754
2017-04-06,SNAP,20.56999969482422
2017-04-06,ETSY,10.609999656677246
2017-04-07,FB,140.77999877929688
2017-04-07,TWTR,14.289999961853027
2017-04-07,SNAP,20.81999969482422
2017-04-07,ETSY,10.470000267028809
2017-04-10,FB,141.0399932861328
2017-04-10,TWTR,14.359999656677246
2017-04-10,SNAP,20.96999931335449
2017-04-10,ETSY,10.56999969482422
2017-04-11,FB,139.9199981689453
2017-04-11,TWTR,14.3100004196167
2017-04-11,SNAP,20.700000762939453
2017-04-11,ETSY,10.56999969482422
2017-04-12,FB,139.5800018310547
2017-04-12,TWTR,14.420000076293944
2017-04-12,SNAP,20.21999931335449
2017-04-12,ETSY,10.529999732971191
2017-04-13,FB,139.38999938964844
2017-04-13,TWTR,14.300000190734863
2017-04-13,SNAP,20.190000534057617
2017-04-13,ETSY,10.289999961853027
2017-04-17,FB,141.4199981689453
2017-04-17,TWTR,14.399999618530272
2017-04-17,SNAP,19.940000534057617
2017-04-17,ETSY,10.529999732971191
2017-04-18,FB,140.9600067138672
2017-04-18,TWTR,14.4399995803833
2017-04-18,SNAP,20.549999237060547
2017-04-18,ETSY,10.649999618530272
2017-04-19,FB,142.27000427246094
2017-04-19,TWTR,14.539999961853027
2017-04-19,SNAP,20.6200008392334
2017-04-19,ETSY,10.869999885559082
2017-04-20,FB,143.8000030517578
2017-04-20,TWTR,14.649999618530272
2017-04-20,SNAP,21.149999618530277
2017-04-20,ETSY,11.010000228881836
2017-04-21,FB,143.67999267578125
2017-04-21,TWTR,14.630000114440918
2017-04-21,SNAP,20.93000030517578
2017-04-21,ETSY,10.630000114440918
2017-04-24,FB,145.47000122070312
2017-04-24,TWTR,14.710000038146973
2017-04-24,SNAP,21.200000762939453
2017-04-24,ETSY,10.710000038146973
2017-04-25,FB,146.49000549316406
2017-04-25,TWTR,14.65999984741211
2017-04-25,SNAP,21.34000015258789
2017-04-25,ETSY,10.479999542236328
2017-04-26,FB,146.55999755859375
2017-04-26,TWTR,15.81999969482422
2017-04-26,SNAP,21.57999992370605
2017-04-26,ETSY,10.460000038146973
2017-04-27,FB,147.6999969482422
2017-04-27,TWTR,16.610000610351562
2017-04-27,SNAP,22.01000022888184
2017-04-27,ETSY,10.68000030517578
2017-04-28,FB,150.25
2017-04-28,TWTR,16.479999542236328
2017-04-28,SNAP,22.549999237060547
2017-04-28,ETSY,10.760000228881836
2017-05-01,FB,152.4600067138672
2017-05-01,TWTR,17.540000915527344
2017-05-01,SNAP,22.209999084472656
2017-05-01,ETSY,11.0600004196167
2017-05-02,FB,152.77999877929688
2017-05-02,TWTR,18.239999771118164
2017-05-02,SNAP,21.989999771118164
2017-05-02,ETSY,11.390000343322754
2017-05-03,FB,151.8000030517578
2017-05-03,TWTR,18.56999969482422
2017-05-03,SNAP,21.81999969482422
2017-05-03,ETSY,10.505000114440918
2017-05-04,FB,150.85000610351562
2017-05-04,TWTR,18.479999542236328
2017-05-04,SNAP,22.59000015258789
2017-05-04,ETSY,10.619999885559082
2017-05-05,FB,150.24000549316406
2017-05-05,TWTR,18.690000534057617
2017-05-05,SNAP,23.190000534057617
2017-05-05,ETSY,11.65999984741211
2017-05-08,FB,151.05999755859375
2017-05-08,TWTR,18.309999465942383
2017-05-08,SNAP,22.459999084472656
2017-05-08,ETSY,11.31999969482422
2017-05-09,FB,150.47999572753906
2017-05-09,TWTR,18.3700008392334
2017-05-09,SNAP,23.31999969482422
2017-05-09,ETSY,11.539999961853027
2017-05-10,FB,150.2899932861328
2017-05-10,TWTR,18.540000915527344
2017-05-10,SNAP,22.979999542236328
2017-05-10,ETSY,11.420000076293944
2017-05-11,FB,150.0399932861328
2017-05-11,TWTR,18.38999938964844
2017-05-11,SNAP,18.049999237060547
2017-05-11,ETSY,11.15999984741211
2017-05-12,FB,150.3300018310547
2017-05-12,TWTR,18.61000061035156
2017-05-12,SNAP,19.13999938964844
2017-05-12,ETSY,11.260000228881836
2017-05-15,FB,150.19000244140625
2017-05-15,TWTR,19.229999542236328
2017-05-15,SNAP,20.739999771118164
2017-05-15,ETSY,11.31999969482422
2017-05-16,FB,149.77999877929688
2017-05-16,TWTR,19.489999771118164
2017-05-16,SNAP,20.780000686645508
2017-05-16,ETSY,13.729999542236328
2017-05-17,FB,144.85000610351562
2017-05-17,TWTR,18.280000686645508
2017-05-17,SNAP,19.899999618530277
2017-05-17,ETSY,12.9399995803833
2017-05-18,FB,147.66000366210938
2017-05-18,TWTR,18.51000022888184
2017-05-18,SNAP,20.270000457763672
